國際,0.21663175283959313
文化,0.21663175283959313
四年,0.20459665545961575
兩岸,0.19256155807963835
未來,0.16849136331968356
產業,0.16849136331968356
社會,0.14442116855972875
經濟,0.14442116855972875
英九,0.14442116855972875
中華民國,0.13238607117975137
人民,0.13238607117975137
發展,0.13238607117975137
成長,0.12035097379977397
提升,0.12035097379977397
民主,0.12035097379977397
自由,0.12035097379977397
和平,0.10831587641979656
建立,0.10831587641979656
人才,0.09628077903981917
國家,0.09628077903981917
安全,0.09628077903981917
成為,0.09628077903981917
政府,0.09628077903981917
開放,0.09628077903981917
世界,0.08424568165984178
公民,0.08424568165984178
合作,0.08424568165984178
打造,0.08424568165984178
支柱,0.08424568165984178
機會,0.08424568165984178
環境,0.08424568165984178
過去,0.08424568165984178
價值,0.07221058427986438
全球,0.07221058427986438
共同,0.07221058427986438
創造,0.07221058427986438
司法,0.07221058427986438
各位,0.07221058427986438
幸福,0.07221058427986438
強化,0.07221058427986438
憲法,0.07221058427986438
投資,0.07221058427986438
改革,0.07221058427986438
政策,0.07221058427986438
方面,0.07221058427986438
領域,0.07221058427986438
不能,0.060175486899886985
保障,0.060175486899886985
原則,0.060175486899886985
和解,0.060175486899886985
國力,0.060175486899886985
基礎,0.060175486899886985
外交,0.060175486899886985
才能,0.060175486899886985
推動,0.060175486899886985
支持,0.060175486899886985
歷史,0.060175486899886985
灣競爭力,0.060175486899886985
積極,0.060175486899886985
組織,0.060175486899886985
重要,0.060175486899886985
